area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E05000288,446.1721812,40,190,340,500,1500,570.6697125,3.162579452,126.6671686,10,50,100,200,340.8,112.1533434,1.345391798,8.791793741,0,0.2,1.8,11.9,51.5,15.22468469,0.067626898,3.537153361,0,0.1,0.5,3.4,21.7,7.205555525,0.032006533,0.566514201,0,0.01,0.13,0.8,2.3,1.695067363,0.007529361,9.37076522,0,1.1,3.6,10,56.8,15.36311492,0.068241795,5.072787203,0,0.6,2.8,7.9,23.5,6.26047707,0.027808566,17.86469786,0,0.6,7,25.9,73.4,23.08325195,0.10253406,1.595403987,0,0,1,2.2,7.2,2.361416908,0.010489235,0.194758248,0,0,0,0,1.76,1.629415239,0.007237739,79.12614367,0,1.8,16.2,107.1,463.5,137.0221622,0.608642083,31.83438025,0,0.9,4.5,30.6,195.3,64.84999972,0.288058795,37.48306088,0,4.4,14.4,40,227.2,61.45245966,0.272967179,20.29114881,0,2.4,11.2,31.6,94,25.04190828,0.111234263,71.45879146,0,2.4,28,103.6,293.6,92.33300782,0.410136239,2.988775379,0,0,1.8,4.4,14.2,4.59413637,0.020406806,1.363307733,0,0,0,0,12.32,11.40590667,0.050664175,175.228167,0,41,102.5,272.8,595.8,176.4368278,0.783719047,0.451560642,0.181673876,0.213910021,0.115798442,0.407804251,0.017056478,0.007780186,0.392736648,1.65480621,0.712686243,1.560522422,0.672080426,0.012724234,0.116859739,0.01632952,0.035377188,0.021626556,0.307094006,0.146697476,0.046316832,0.019950279,0.045470957,0.013771263,0.024473649,0.002609835,0.146212645,0.004574948,0.028801023,0.01110985,0.064684473,0.029692496,0.029769516,0.018174719,0.38671434,0.234932641,0.047122013,0.045603155,0.041588529,0.012973949,0.088744168,3.178326347,0.777579264,2.676235457,0.773605537,0.691405248,30,274990,20736,13074,6577,6497,2880,8780,1414,34.92703075,1.74,7513.793103
E05000289,420.2901964,37,175,300,500,1500,578.0247234,5.548100149,124.9303716,11,50,90,200,340.8,106.6340584,2.156855077,9.428875742,0,0.2,1.9,13.1,59,15.97123392,0.122470539,3.921871885,0,0.1,0.7,3.7,22.6,8.051166562,0.061737917,0.558115386,0,0.01,0.15,0.8,2.3,1.593400297,0.012218505,10.07909248,0,1.1,3.7,10.6,59.5,16.41617867,0.125882463,5.037869344,0,0.5,2.8,7.8,23.5,6.263285533,0.048028096,17.93124992,0,0.3,6.4,27,73,23.15512596,0.177558026,1.57676223,0,0,1,2.2,7.3,2.410013991,0.018480458,0.223298952,0,0,0,0,2.64,1.563919285,0.011992438,84.85988168,0,1.8,17.1,117.9,531,143.7411053,1.102234855,35.29684697,0,0.9,6.3,33.3,203.4,72.46049905,0.555641252,40.31636993,0,4.4,14.8,42.4,238,65.6647147,0.503529851,20.15147738,0,2,11.2,31.2,94,25.05314213,0.192112385,71.72499969,0,1.2,25.6,108,292,92.62050383,0.710232104,2.933046287,0,0,1.6,4.4,14.2,4.670058054,0.035810917,1.563092665,0,0,0,0,18.48,10.94743499,0.083947069,181.2324977,0,41,107.4,282.6,630,181.3246114,1.390432517,0.468237666,0.194760032,0.222456626,0.111191302,0.395762353,0.016183887,0.008624792,0.431208006,1.659964252,0.714907691,1.549602105,0.667377301,0.013679071,0.115174404,0.014216409,0.038504053,0.020464873,0.283161385,0.150915009,0.042940924,0.019420904,0.047531319,0.01249693,0.028985507,0.002195407,0.15856055,0.00468251,0.030014124,0.01705662,0.06406859,0.027179886,0.034492685,0.017677367,0.369814318,0.245325115,0.04488984,0.047560268,0.043927058,0.011956717,0.093108155,3.224306003,0.788828212,2.697163362,0.779655059,0.363106266,30,93492,8636,12741,6827,5914,3251,7991,1499,35.53237579,3.57,3568.907563
E05000290,436.3654201,39,188,330,500,1500,575.7687305,5.657543025,127.0526105,10,50,100,200,340.8,115.3002457,2.52902026,9.164640965,0,0.2,1.8,12.9,59,15.76970116,0.124847036,3.776119559,0,0.1,0.5,3.7,21.7,7.850525111,0.062151767,0.574444734,0,0.01,0.15125,0.8,2.3,1.701740725,0.013472499,9.883206846,0,1.1,3.7,10.5,57.5,15.86887979,0.125632222,4.955479345,0,0.5,2.5,7.6,23.5,6.213724219,0.049193389,18.36015973,0,0.5,7.4,27.4,73.4,23.42462498,0.185450248,1.592619918,0,0,1,2.3,7.3,2.278017479,0.01803482,0.202009809,0,0,0,0,1.76,1.669415348,0.013216583,82.48176868,0,1.8,16.2,116.1,531,141.9273105,1.12362332,33.98507603,0,0.9,4.5,33.3,195.3,70.654726,0.5593659,39.53282738,0,4.4,14.8,42,230,63.47551915,0.502528888,19.82191738,0,2,10,30.4,94,24.85489688,0.196773557,73.44063891,0,2,29.6,109.6,293.6,93.69849992,0.741800991,2.972915225,0,0,1.8,4.4,14.4,4.467263218,0.035366845,1.414068661,0,0,0,0,12.32,11.68590744,0.092516078,180.1313089,0,41,104.4,280.25,618.4,181.3661459,1.435856357,0.457898015,0.188668346,0.219466719,0.110041489,0.40770613,0.016504156,0.00785021,0.412799229,1.644027717,0.708044199,1.546717712,0.666135061,0.010862808,0.109593299,0.011811668,0.039704872,0.017897458,0.299970553,0.148643785,0.047410267,0.01920623,0.04680496,0.014445571,0.026846187,0.002519386,0.153208127,0.005202369,0.033439126,0.012433334,0.066104792,0.021964613,0.035689949,0.015588822,0.38843488,0.231946697,0.047661577,0.046863801,0.040902523,0.013229229,0.091613117,3.186360891,0.779544919,2.667456512,0.771067853,0.388893716,30,87963,6274,11711,5729,5982,2677,6874,2160,39.92161216,4.59,2551.416122
E05000291,397.1730327,35,175.2,300,500,1000,459.0322371,4.046138254,119.081446,11,56.8,99,200,340.8,94.73892566,1.728548464,8.745396075,0,0.2,1.8,11.2,54.5,15.36791402,0.108269901,3.594895048,0,0.1,0.4,3.1,21.7,7.60924497,0.05360859,0.517082403,0,0.01,0.1,0.7,2.3,1.443790414,0.01017178,9.269313152,0,1.1,3.8,10,56.5,15.17423469,0.106905393,4.816081631,0,0.5,2.3,7.3,23.6,6.181166855,0.043547506,16.59656317,0,0.8,6,22.5,72.7,22.00694771,0.155043167,1.654473946,0,0,1,2.3,7.6,2.413827937,0.017005881,0.23911338,0,0,0,0,7.04,1.537821239,0.010834246,78.70856467,0,1.8,16.2,100.8,490.5,138.3112262,0.974429113,32.35405543,0,0.9,3.6,27.9,195.3,68.48320473,0.48247731,37.07725261,0,4.4,15.2,40,226,60.69693874,0.427621573,19.26432652,0,2,9.2,29.2,94.4,24.72466742,0.174190023,66.3862527,0,3.2,24,90,290.8,88.02779085,0.620172668,3.123581276,0,0,2,4.4,14.8,4.721282889,0.033262343,1.673793659,0,0,0,0,49.28,10.76474867,0.075839719,169.1565188,0,40.2,82.7,261.5,607.9,175.8934714,1.239203238,0.465300216,0.191266974,0.219189026,0.113884624,0.392454593,0.018465628,0.00989494,0.42590132,1.687258069,0.726662498,1.57235181,0.677175066,0.011430569,0.128726585,0.012349674,0.037735116,0.019547179,0.329337597,0.132260612,0.038615387,0.016725136,0.047146241,0.014446789,0.019598959,0.001514583,0.138836749,0.00381882,0.02480291,0.023107095,0.068978164,0.024725028,0.035258994,0.018694502,0.417458037,0.202007406,0.043171821,0.039270488,0.046210562,0.015555103,0.088669894,3.121337422,0.763636892,2.655301923,0.767554389,0.546631822,30,108499,9232,10825,5239,5586,2231,6230,2364,42.70808314,3.28,3300.304878
E05000292,415.7416905,37.5,176,300,500,1300,525.8416537,4.557298933,130.5624708,11,56.8,100,227.2,340.8,106.2308062,2.013338128,9.021175959,0,0.2,1.8,12.6,53.4,15.43398944,0.107819844,3.704875897,0,0.1,0.5,3.3,21.7,7.692425648,0.053738286,0.557682835,0,0.01,0.13,0.78,2.3,1.681909417,0.011749601,10.01729395,0,1.2,3.9,10.1,58.3,16.13557595,0.112721037,4.935924896,0,0.6,2.8,7.5,23.6,6.126564263,0.042799382,18.15255231,0,1.2,7.1,26.9,73.1,23.14988762,0.161722106,1.693717367,0,0,1,2.4,7.8,2.469913581,0.017254495,0.200070593,0,0,0,0,2,1.504567871,0.010510716,81.19058364,0,1.8,16.2,113.4,480.6,138.9059049,0.970378599,33.34388307,0,0.9,4.5,29.7,195.3,69.23183083,0.483644572,40.06917581,0,4.8,15.6,40.4,233.2,64.54230379,0.450884146,19.74369958,0,2.4,11.2,30,94.4,24.50625705,0.171197527,72.61020923,0,4.8,28.4,107.6,292.4,92.59955047,0.646888425,3.170752188,0,0,2,4.6,15,4.814951931,0.033636628,1.40049415,0,0,0,0,14,10.5319751,0.073575009,178.1157388,0,41,100.6,278.3,607,179.4763112,1.253798185,0.455830485,0.187203463,0.224961455,0.110847585,0.407657458,0.01780164,0.007862832,0.428428861,1.654575211,0.712586757,1.554579288,0.669520857,0.008833675,0.119738299,0.012741367,0.037116709,0.016559958,0.314562835,0.147435816,0.04112623,0.017909194,0.044537505,0.015974441,0.020734952,0.001667452,0.152438171,0.00402225,0.027506587,0.017094561,0.062206308,0.023874804,0.035190414,0.017023,0.410639789,0.225406393,0.043019584,0.040627195,0.039591024,0.01534407,0.08707742,3.122007185,0.76380075,2.626194145,0.759140354,0.581376648,30,111246,9348,10229,4947,5282,2159,6192,1878,40.70290351,3.29,3109.118541
E05000293,428.5692403,40,180,325,500,1500,567.5698716,3.826657509,128.1760809,10,50,100,227.2,340.8,108.965676,1.546196883,8.967095693,0,0.2,1.8,12.4,52.5,15.37227631,0.083160887,3.661026321,0,0.1,0.6,3.5,21.7,7.47018357,0.040412173,0.551654697,0,0.01,0.13,0.8,2.3,1.553033615,0.008401596,9.647915193,0,1.1,3.8,10,57.4,15.55563187,0.084152804,4.978184408,0,0.6,2.8,7.6,23.5,6.18335509,0.033450693,17.66243184,0,0.8,6.8,25.1,73,22.84339941,0.123578143,1.619105079,0,0,1,2.3,7.4,2.41069681,0.013041379,0.229979371,0,0,0,0,2.64,1.649355239,0.008922676,80.70386124,0,1.8,16.2,111.6,472.5,138.3504868,0.748447986,32.94923689,0,0.9,5.4,31.5,195.3,67.23165213,0.36370956,38.59166077,0,4.4,15.2,40,229.6,62.22252747,0.336611215,19.91273763,0,2.4,11.2,30.4,94,24.73342036,0.133802772,70.64972734,0,3.2,27.2,100.4,292,91.37359765,0.494312574,3.043837029,0,0,1.8,4.4,14.4,4.740161001,0.025643307,1.609855595,0,0,0,0,18.48,11.54548668,0.062458734,175.9200188,0,41.1,100.6,274.4,590.9,177.7171806,0.961413791,0.458753141,0.187296688,0.21937049,0.113191994,0.401601408,0.017302391,0.009151065,0.41048214,1.665463111,0.71727592,1.563326727,0.673288174,0.01186236,0.123759879,0.01272605,0.035846951,0.01900882,0.305853219,0.14265405,0.0440864,0.018825382,0.047770457,0.013819038,0.024596053,0.002422918,0.147660394,0.004425455,0.027615146,0.017067429,0.064946921,0.022508422,0.032221076,0.017133083,0.399986737,0.231607085,0.04644823,0.042153878,0.04469047,0.013322656,0.084981441,3.172652714,0.776191206,2.641003629,0.763421255,0.633685202,30,185753,14809,11569,5691,5878,2711,7396,1462,36.9279108,1.46,7923.972603
E05000294,467.118332,32.5,165,300,500,2000,872.8580259,13.19080279,142.9930449,11,50,113.6,227.2,340.8,110.2175328,2.992936191,10.35890301,0,0.2,2.2,13.8,82.2,17.89974537,0.210554748,4.445359337,0,0.1,0.8,4,35,9.296390025,0.109353458,0.522481848,0,0.01,0.13,0.8,2,1.439424798,0.016931957,10.98734414,0,1.4,4.5,11,61.6,17.21348299,0.202482242,4.493784621,0,0.3,2.8,6.9,21.2,5.567767471,0.065493662,19.12327751,0,0.1,7.7,31.4,74,23.95431127,0.281774621,1.497459031,0,0,0.9,2.2,6.8,2.195801945,0.025829224,0.202783182,0,0,0,0,2,1.651746634,0.0194295,93.23012707,0,1.8,19.8,124.2,739.8,161.0977084,1.894992729,40.00823404,0,0.9,7.2,36,315,83.66751022,0.984181123,43.94937655,0,5.6,18,44,246.4,68.85393196,0.809928967,17.97513848,0,1.2,11.2,27.6,84.8,22.27106988,0.261974648,76.49311003,0,0.4,30.8,125.6,296,95.81724508,1.127098483,2.734982892,0,0,1.2,4.2,13.6,4.24487212,0.049932441,1.419482274,0,0,0,0,14,11.56222644,0.136006497,191.8528407,0,41.7,104.4,298.1,739.8,195.2059611,2.296208188,0.485946034,0.208536052,0.229078581,0.093692324,0.398707206,0.014255629,0.007398808,0.410715717,1.61113985,0.693880165,1.49469683,0.643730886,0.022150755,0.136987786,0.010370745,0.047878875,0.010370745,0.230324492,0.176591747,0.029305485,0.013767435,0.049324275,0.011743875,0.04083255,0.002565585,0.169979042,0.004227795,0.03678543,0.00679338,0.051464896,0.019395961,0.039791003,0.009463971,0.313583123,0.355286024,0.031205272,0.033544731,0.036209886,0.010798722,0.099256413,3.217281467,0.787109655,2.52947505,0.731182266,0.277694304,30,39449,4855,11503,5813,5690,2468,7482,1553,37.7331131,1.29,8917.054264
E05000295,459.8636261,40,200,340,500,1500,664.3070086,4.929849676,135.1047416,10,50,100,227.2,340.8,107.6265739,1.694422317,9.653795152,0,0.2,1.8,13,78,16.6860396,0.098948987,4.103382509,0,0.1,0.6,3.7,24.6,8.547992419,0.050689991,0.54427602,0,0.03,0.169,0.8,2.1,1.414793736,0.008389792,9.954001666,0,1.3,4,10.3,57.4,15.73323545,0.093298814,4.899812984,0,0.6,3,7.6,22.8,5.949990204,0.035283717,19.06009062,0,1,7.9,34.3,73.4,23.69923516,0.140537561,1.617328958,0,0,1,2.3,7.2,2.345852608,0.013911014,0.153485236,0,0,0,0,0,1.45807053,0.008646426,86.88415637,0,1.8,16.2,117,702,150.1743564,0.890540881,36.93044258,0,0.9,5.4,33.3,221.4,76.93193177,0.456209915,39.81600666,0,5.2,16,41.2,229.6,62.93294179,0.373195256,19.59925194,0,2.4,12,30.4,91.2,23.79996081,0.141134869,76.2403625,0,4,31.6,137.2,293.6,94.79694066,0.562150244,3.013304407,0,0,1.6,4.4,14.2,4.564196409,0.027065896,1.07439665,0,0,0,0,0,10.20649371,0.06052498,186.8114719,0,41.5,106.2,291.55,706.6,186.2507502,1.104475566,0.465090048,0.197688302,0.213134698,0.104914606,0.408113922,0.016130189,0.005751235,0.406232329,1.624524605,0.699644665,1.521425132,0.655242139,0.009301643,0.126773871,0.012980103,0.044279123,0.015915533,0.281773733,0.160733124,0.042114243,0.016475099,0.043141644,0.012530616,0.027216937,0.002293304,0.158283874,0.004770073,0.033207049,0.00821003,0.0610888,0.024811747,0.037902142,0.014041903,0.369283805,0.272497309,0.042648292,0.037649832,0.036421824,0.011714593,0.091939753,3.159077692,0.77287007,2.623930456,0.758486002,0.577581561,30,151490,11759,11176,5555,5621,2285,7077,1814,39.49659986,1.76,6350
E05000296,454.7578132,41,200,340,500,1500,592.5751157,3.380274129,131.6536024,9,50,100,227.2,340.8,114.676538,1.408824078,9.26678531,0,0.2,1.8,12.5,70,16.25930139,0.074521912,3.8131813,0,0.1,0.5,3.6,22,8.005861316,0.036693587,0.564108186,0,0.01,0.15,0.8,2.3,1.579464411,0.007239223,9.515952195,0,1.2,3.8,10.2,56.8,15.32875762,0.070256913,5.050756557,0,0.6,2.8,7.8,23.5,6.202014635,0.028425944,18.39529519,0,0.8,7.5,27.9,73.4,23.36156957,0.107074024,1.608499409,0,0,1,2.3,7.3,2.337111212,0.010711776,0.22117264,0,0,0,0,1.77276,1.803145988,0.008264432,83.40106779,0,1.8,16.2,112.5,630,146.3337125,0.670697209,34.3186317,0,0.9,4.5,32.4,198,72.05275185,0.330242285,38.06380878,0,4.8,15.2,40.8,227.2,61.31503048,0.281027653,20.20302623,0,2.4,11.2,31.2,94,24.80805854,0.113703776,73.58118074,0,3.2,30,111.6,293.6,93.44627826,0.428296097,3.018463154,0,0,1.8,4.4,14.4,4.560295826,0.020901388,1.548208481,0,0,0,0,12.40932,12.62202191,0.057851022,181.7519464,0,41.5,105.9,284,665.7425,182.1621018,0.834910911,0.458873038,0.188821261,0.209427242,0.111157138,0.404843977,0.016607597,0.00851825,0.399667562,1.651615166,0.711311935,1.552883395,0.668790476,0.010689788,0.115436536,0.014756077,0.041914065,0.020325962,0.295769083,0.150776491,0.046979092,0.018202272,0.044751139,0.013532349,0.024710531,0.003583384,0.149805191,0.004746749,0.032486418,0.011534874,0.063190594,0.025934908,0.036161851,0.017246957,0.379016458,0.246662205,0.046636523,0.042537797,0.041590349,0.012622404,0.088399953,3.196602202,0.782050462,2.671045928,0.772105427,0.676414907,30,260400,17482,12986,6736,6250,3189,8354,1443,35.32973972,1.65,7870.30303
E05000297,414.2517717,40,190,325,500,1200,448.8639448,2.755550892,118.5650769,10,50,80,176,340.8,100.0586124,1.305709894,8.37194825,0,0.2,1.8,11.2,50.5,14.35366531,0.070916801,3.388471987,0,0.1,0.5,3.2,21.7,6.908013127,0.03413025,0.561612758,0,0.01,0.13,0.78,2.44,1.575639797,0.007784725,9.075771015,0,1,3.4,9.8,56.2,15.04907257,0.074352582,5.103637282,0,0.6,2.6,7.7,23.7,6.401690347,0.031628674,16.90050688,0,0.7,6.4,22.9,73,22.22076969,0.10978561,1.600169152,0,0,1,2.3,7.3,2.394976076,0.011832799,0.265252743,0,0,0,0,7.11,1.728052851,0.008537748,75.34753425,0,1.8,16.2,100.8,454.5,129.1829878,0.638251206,30.49624788,0,0.9,4.5,28.8,195.3,62.17211814,0.307172253,36.30308406,0,4,13.6,39.2,224.8,60.19629027,0.297410329,20.41454913,0,2.4,10.4,30.8,94.8,25.60676139,0.126514695,67.60202754,0,2.8,25.6,91.6,292,88.88307877,0.439142438,3.019576039,0,0,1.8,4.4,14.2,4.643042466,0.022939766,1.856769204,0,0,0,0,49.77,12.09636996,0.059764237,168.2404562,0,41,96.5,258.9,555,169.6539389,0.838205038,0.447856217,0.181265842,0.215780942,0.121341499,0.401817904,0.017947978,0.011036401,0.406130927,1.686544043,0.726354983,1.592640548,0.685912949,0.011172828,0.116359212,0.013529697,0.03469055,0.02140928,0.311393228,0.133870105,0.04870436,0.022422096,0.054838586,0.01621143,0.021670446,0.002719953,0.13792774,0.004968533,0.026441511,0.021670446,0.063501956,0.028826313,0.034128129,0.021173232,0.402876161,0.186915255,0.051796763,0.051287576,0.056577232,0.015893358,0.087024025,3.211868195,0.785785295,2.741704316,0.792530282,0.725401671,30,221378,15342,10416,5006,5410,2107,6155,2154,42.06634024,3.26,3195.092025
E05000298,417.4851405,40,190,325,500,1290,461.8033479,3.722163354,124.0434789,10,50,100,227.2,340.8,102.1301143,1.774447399,8.491436721,0,0.2,1.8,11,50.5,14.69182057,0.095196045,3.489400525,0,0.1,0.5,3.2,21.7,7.232784767,0.046865023,0.552702792,0,0.01,0.11,0.75,2.3,1.619404686,0.010492976,9.324706885,0,1.1,3.8,10,57,15.22690321,0.098663127,4.954414536,0,0.6,2.4,7.5,23.6,6.286717545,0.040734955,17.02129716,0,1,6.4,23.2,73,22.36598927,0.144921026,1.61598623,0,0,1,2.3,7.5,2.354409118,0.015255457,0.211358606,0,0,0,0,2.6,1.535272049,0.009947836,76.42293049,0,1.8,16.2,99,454.5,132.2263851,0.856764403,31.40460472,0,0.9,4.5,28.8,195.3,65.0950629,0.421785203,37.29882754,0,4.4,15.2,40,228,60.90761283,0.394652508,19.81765814,0,2.4,9.6,30,94.4,25.14687018,0.162939819,68.08518863,0,4,25.6,92.8,292,89.46395706,0.579684105,3.04441071,0,0,1.8,4.4,14.6,4.602673756,0.029823148,1.479510241,0,0,0,0,18.2,10.74690434,0.069634854,168.8496982,0,40.6,88.9,261.95,578.1,172.4419198,1.117342037,0.452609222,0.185991477,0.220899581,0.117368632,0.403229555,0.0180303,0.008762291,0.40444481,1.67231673,0.720227613,1.573109977,0.67750159,0.010657408,0.126727858,0.013373787,0.0352034,0.020975268,0.324410173,0.137220969,0.040022783,0.019682797,0.047427107,0.016133979,0.019704703,0.001489627,0.134548402,0.004709851,0.029201078,0.018510811,0.071920146,0.026820111,0.034326371,0.020962192,0.417117931,0.198290485,0.043081354,0.043128371,0.046923918,0.015246748,0.082182373,3.146531656,0.769800676,2.672490065,0.772522876,0.538839812,30,128586,8767,10525,5057,5468,2597,5996,1932,40.08703088,2.35,4478.723404
E05000299,449.5590165,32.5,174,300,500,1500,741.7928624,8.676317643,148.912298,11,56.8,113.6,227.2,340.8,107.0219241,2.357353099,10.17729642,0,0.2,2,13.5,82.2,17.73644886,0.162339202,4.445238284,0,0.1,0.9,3.7,35,9.310729348,0.085219786,0.498739375,0,0.02,0.12,0.8,2,1.182595257,0.010824127,10.53608156,0,1.4,4.5,11,59,16.3470472,0.149622205,4.531568354,0,0.4,2.9,7,21.6,5.551962896,0.050816329,18.63129664,0,0.5,6.9,30.8,73.4,23.37181822,0.213918938,1.551576422,0,0,1,2.3,6.9,2.326904129,0.021297824,0.154698491,0,0,0,0,0,1.325757212,0.012134468,91.59566779,0,1.8,18,121.5,739.8,159.6280397,1.461052814,40.00714456,0,0.9,8.1,33.3,315,83.79656413,0.76697807,42.14432623,0,5.6,18,44,236,65.38818881,0.598488821,18.12627342,0,1.6,11.6,28,86.4,22.20785158,0.203265317,74.52518656,0,2,27.6,123.2,293.6,93.48727288,0.855675753,2.852740912,0,0,1.4,4.4,13.6,4.488079049,0.041078751,1.082889434,0,0,0,0,0,9.280300487,0.084941275,188.1827581,0,41.5,102.5,288.4,739.8,193.0278239,1.766756303,0.486737832,0.212597291,0.223954238,0.096322711,0.396025583,0.015159417,0.005754456,0.418594114,1.617869016,0.696778259,1.494458872,0.643628403,0.012154865,0.146361192,0.012482784,0.049165993,0.01069016,0.257875522,0.164462322,0.030190412,0.013073038,0.043941149,0.009225455,0.034453359,0.002186127,0.171545373,0.003913167,0.029272238,0.009006843,0.058692666,0.02315935,0.041175251,0.009813155,0.354627072,0.313235305,0.031046533,0.03327225,0.032006657,0.00987118,0.09310058,3.137595203,0.767614367,2.538262961,0.733722542,0.384781361,30,64889,8021,12427,6322,6105,2949,7910,1568,36.51025992,1.62,7670.987654
E05000300,419.9118564,35,168,300,500,1500,593.0574238,5.169793288,139.256251,11,56.8,100,227.2,340.8,109.8393752,1.943055245,9.293155314,0,0.2,1.9,13,57.2,15.80362063,0.109668169,3.815638905,0,0.1,0.7,3.5,21.7,7.749914805,0.053780016,0.527258533,0,0.01,0.13,0.8,2.2,1.342988804,0.009319581,10.49731293,0,1.3,4.2,11,58.5,16.54698344,0.114826685,4.754012084,0,0.4,2.7,7.3,22.6,5.926067522,0.041123549,18.04635132,0,0.4,6.4,26.9,73.5,23.23018976,0.161204349,1.54886379,0,0,1,2.2,7,2.26357508,0.015707928,0.202595446,0,0,0,0,2,1.544213615,0.010715967,83.63839782,0,1.8,17.1,117,514.8,142.2325856,0.987013519,34.34075014,0,0.9,6.3,31.5,195.3,69.74923325,0.484020141,41.98925174,0,5.2,16.8,44,234,66.18793377,0.459306741,19.01604834,0,1.6,10.8,29.2,90.4,23.70427009,0.164494198,72.18540527,0,1.6,25.6,107.6,294,92.92075906,0.644817395,2.867342994,0,0,1.4,4.4,13.6,4.393777835,0.030490328,1.418168125,0,0,0,0,14,10.80949531,0.07501177,179.1253625,0,41.1,102.5,278.1,609.8375,181.5644207,1.259954158,0.466926607,0.1917135,0.234412655,0.106160557,0.402988188,0.016007465,0.007917182,0.426578483,1.641342665,0.70688781,1.535677816,0.661380436,0.01076161,0.134293832,0.012320535,0.037803927,0.015300093,0.278821252,0.150398532,0.040016595,0.01853109,0.045812275,0.011792512,0.029217269,0.001634357,0.161587589,0.004048176,0.0315808,0.016079555,0.063093524,0.023049915,0.033103675,0.015243683,0.374493458,0.262981711,0.039393269,0.044332888,0.04147115,0.011141881,0.091694845,3.179336397,0.777826373,2.630954014,0.760516265,0.585448526,30,114189,12650,11160,5679,5481,2638,6905,1617,38.3547491,1.54,7246.753247
